"country","date","polity2","repress","groups","exclgrps","exclpop","activity","lngdppc","lnpop","grievSentL1","activityL1","allL1","relevantL1"
"Kenya",2013-01-13,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.448865002801481,1,10.7254456266755,9.52660990127988
"Kenya",2013-01-14,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.46229594670838,2,10.4440661344515,9.01845321031253
"Kenya",2013-01-15,9,4,8,2,0.0799999982118607,0,7.14052662444892,17.5926957635037,0.434294715596131,2,10.6502939764178,9.2127374965759
"Kenya",2013-01-16,9,4,8,2,0.0799999982118607,4,7.14052662444892,17.5926957635037,0.42906731800161,0,10.5964847218449,9.01481198769495
"Kenya",2013-01-17,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.417908415216767,4,10.6510282169264,9.10197534729806
"Kenya",2013-01-18,9,4,8,2,0.0799999982118607,6,7.14052662444892,17.5926957635037,0.416362581529826,3,10.6675124937295,9.2596066132791
"Kenya",2013-01-19,9,4,8,2,0.0799999982118607,5,7.14052662444892,17.5926957635037,0.400924230408941,6,10.8453485605218,9.58623934448258
"Kenya",2013-01-20,9,4,8,2,0.0799999982118607,6,7.14052662444892,17.5926957635037,0.408022027303233,5,10.6320260079163,9.10442414638463
"Kenya",2013-01-21,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.403668677417175,6,10.5324694756203,8.9680140012452
"Kenya",2013-01-22,9,4,8,2,0.0799999982118607,8,7.14052662444892,17.5926957635037,0.405415011089354,3,10.6660208605811,9.29890054895566
"Kenya",2013-01-23,9,4,8,2,0.0799999982118607,8,7.14052662444892,17.5926957635037,0.427097050122731,8,10.663358365139,9.25560050338105
"Kenya",2013-01-24,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.426123386930713,8,10.5997299380034,8.99912539152725
"Kenya",2013-01-25,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.408551053589392,1,10.6059908280201,8.90027634863127
"Kenya",2013-01-26,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.430704843781008,1,10.643780689153,9.06392635352065
"Kenya",2013-01-27,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.417661664894382,2,10.4966210089497,8.6960086088809
"Kenya",2013-01-28,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.416963337272355,2,10.4390448125213,8.64329706821196
"Kenya",2013-01-29,9,4,8,2,0.0799999982118607,0,7.14052662444892,17.5926957635037,0.423583797409759,3,10.6569298888798,9.11515018497243
"Kenya",2013-01-30,9,4,8,2,0.0799999982118607,5,7.14052662444892,17.5926957635037,0.430275695703557,0,10.6677686442543,9.220488703028
"Kenya",2013-01-31,9,4,8,2,0.0799999982118607,5,7.14052662444892,17.5926957635037,0.457520346090977,5,10.7713440568879,9.36597566350763
"Kenya",2013-02-01,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.411696585661028,5,10.6349896869725,9.01724094201035
"Kenya",2013-02-02,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.405096656279469,1,10.5498051457393,8.90435854235297
"Kenya",2013-02-03,9,4,8,2,0.0799999982118607,7,7.14052662444892,17.5926957635037,0.409502193306624,2,10.4563376475574,8.79633893284573
"Kenya",2013-02-04,9,4,8,2,0.0799999982118607,4,7.14052662444892,17.5926957635037,0.420309647599444,7,10.6566709465401,9.05403737758078
"Kenya",2013-02-05,9,4,8,2,0.0799999982118607,7,7.14052662444892,17.5926957635037,0.423228814572106,4,10.8717823261571,9.00011304592852
"Kenya",2013-02-06,9,4,8,2,0.0799999982118607,4,7.14052662444892,17.5926957635037,0.418740109229924,7,10.6606653127532,9.20643274714516
"Kenya",2013-02-07,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.420051061381881,4,10.6135901737455,9.01335177813882
"Kenya",2013-02-08,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.412188716406225,3,10.5653762371933,8.95027346655738
"Kenya",2013-02-09,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.413804658788389,3,10.5985329303792,9.01881660441743
"Kenya",2013-02-10,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.40114363725825,2,10.3686670644164,8.63958779962984
"Kenya",2013-02-11,9,4,8,2,0.0799999982118607,0,7.14052662444892,17.5926957635037,0.403901586798796,2,10.457056523841,8.82055174325303
"Kenya",2013-02-12,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.4327998380607,0,12.356413218969,11.9830728338849
"Kenya",2013-02-13,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.412695737737535,1,10.6912401191371,9.52098184856287
"Kenya",2013-02-14,9,4,8,2,0.0799999982118607,4,7.14052662444892,17.5926957635037,0.420586473045267,3,10.6322914103041,9.19471899107323
"Kenya",2013-02-15,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.418891597121403,4,10.5353708444922,8.90027634863127
"Kenya",2013-02-16,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.396501625781093,1,10.6317363976814,9.22355270344832
"Kenya",2013-02-17,9,4,8,2,0.0799999982118607,5,7.14052662444892,17.5926957635037,0.402149229538499,2,10.4695397252922,8.86897618927454
"Kenya",2013-02-18,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.417322831883097,5,10.6005271478114,9.16366796377775
"Kenya",2013-02-19,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.401305717956807,2,10.6276487866252,9.13744704645586
"Kenya",2013-02-20,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.407335946378662,1,10.7033118816123,9.26378634768181
"Kenya",2013-02-21,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.436357686964604,2,10.7362227473031,9.50524628951728
"Kenya",2013-02-22,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.409310821975286,1,10.6915357382908,9.33961270768032
"Kenya",2013-02-23,9,4,8,2,0.0799999982118607,0,7.14052662444892,17.5926957635037,0.411018353796815,2,10.7239719815573,9.32989960703382
